window_id,split,segment,start_row,end_row,bars,start_equity,end_equity,return_pct,max_drawdown_pct,active_rate,avg_turnover_per_bar,mean_gross_exposure,rebalance_count,stop_exits,take_profit_exits,filter_exits
16,selection,1,25943,26969,1027,10000.0,9966.81479383359,-0.3318520616641063,-6.671692639659199,1.0,0.02872444011684518,0.5,30,0,0,0
16,selection,2,26970,27995,1026,9966.81479383359,9935.34716273621,-0.3157240477353662,-4.715772758461312,1.0,0.02046783625730994,0.5,21,0,0,0
16,selection,3,27996,29021,1026,9935.34716273621,9833.172726872192,-1.0283932125415562,-2.9657639408765535,1.0,0.02631578947368421,0.5,27,0,0,0
16,selection,4,29022,30047,1026,9833.172726872192,9906.598922787523,0.7467192731667627,-2.8706485281112193,1.0,0.02631578947368421,0.5,27,0,0,0
16,selection,5,30048,31073,1026,9906.598922787523,10238.211864183566,3.34739443860248,-2.520222817249551,1.0,0.025341130604288498,0.5,26,0,0,0
17,selection,1,27603,28612,1010,10000.0,10491.441812668585,4.914418126685849,-3.928032614117949,1.0,0.030198019801980197,0.5,31,0,0,0
17,selection,2,28613,29622,1010,10491.441812668585,10249.986676356273,-2.3014485580118316,-5.619310275823675,1.0,0.0297029702970297,0.5,30,0,0,0
17,selection,3,29623,30632,1010,10249.986676356273,10011.36971336517,-2.3279733967022986,-6.719075734811286,1.0,0.030693069306930693,0.5,31,0,0,0
17,selection,4,30633,31641,1009,10011.36971336517,10093.156375240977,0.8169377839140513,-3.382451331870606,1.0,0.02973240832507433,0.5,30,0,0,0
17,selection,5,31642,32650,1009,10093.156375240977,9828.335101024382,-2.6237706458825283,-5.207383274336119,1.0,0.02973240832507433,0.5,30,0,0,0
18,selection,1,29263,30289,1027,10000.0,9212.403227775369,-7.875967722246314,-9.607040426849057,1.0,0.02969814995131451,0.5,31,0,0,0
18,selection,2,30290,31315,1026,9212.403227775369,9451.416453198506,2.5944720342083283,-2.8788368725921165,1.0,0.029239766081871343,0.5,30,0,0,0
18,selection,3,31316,32341,1026,9451.416453198506,9566.326532822015,1.2157974436161956,-3.1757303330671394,1.0,0.02046783625730994,0.5,21,0,0,0
18,selection,4,32342,33367,1026,9566.326532822015,10200.286373299763,6.6269935309299255,-6.5034840693613205,1.0,0.01949317738791423,0.5,20,0,0,0
18,selection,5,33368,34393,1026,10200.286373299763,10347.972094551518,1.4478585781506847,-6.786123162357837,1.0,0.018518518518518517,0.5,19,0,0,0
19,selection,1,31074,32086,1013,10000.0,9274.126192906473,-7.258738070935267,-12.346509905307867,1.0,0.07847976307996052,1.5,27,0,0,0
19,selection,2,32087,33099,1013,9274.126192906473,10504.762882801211,13.269570246262319,-15.546432387959019,1.0,0.0562685093780849,1.5,19,0,0,0
