period,variant,window_id,test_start,test_end,baseline_candidate,variant_candidate,candidate_changed,baseline_gate_pass,variant_gate_pass,baseline_selected,variant_selected,baseline_raw_test_return_pct,variant_raw_test_return_pct,raw_delta_pct,baseline_executed_test_return_pct,variant_executed_test_return_pct,executed_delta_pct,variant_diplom_available,variant_diplom_missing,variant_diplom_stale,variant_diplom_changed,variant_diplom_p_high,variant_diplom_long_p_high_exposure,variant_diplom_gross_reduction_pct,variant_gate_reject_reasons
broad_2022_2026_monthly,old_artifact_target_only,29,2025-04-18T09:50:00,2025-05-18T09:50:00,mom_96|long_only|1|1.5|24,mom_96|long_only|1|1.5|24,False,False,False,cash_gate_veto,cash_gate_veto,-38.523470797157024,-36.18986169467887,2.3336091024781567,0.0,0.0,0.0,35,61,0,35,0.8764209338909403,0.5272619548851627,8.093960252073076,"decision_score,catastrophic_regime_risk"
broad_2022_2026_monthly,old_artifact_target_only,35,2025-10-15T09:50:00,2025-11-14T09:50:00,mom_96|long_short|1|0.5|24,mom_96|long_only|1|0.5|24,True,False,False,cash_gate_veto,cash_gate_veto,-9.993423839444317,-9.798050935994052,0.1953729034502647,0.0,0.0,0.0,0,86,16,0,,,0.0,"decision_score,catastrophic_regime_risk"
default_2026,fresh_candidate_only,5,2026-02-28T00:00:00,2026-03-07T00:00:00,mom_48|short_only|1|0.5|24,voladj_rev_12|long_short|1|0.5|24,True,False,False,cash_gate_veto,cash_gate_veto,0.1360547501394249,-0.8857420695508655,-1.0217968196902905,0.0,0.0,0.0,52,0,0,0,0.4551067217342188,0.2044509853817351,0.0,decision_score
default_2026,fresh_candidate_only,6,2026-03-07T00:00:00,2026-03-14T00:00:00,mom_48|short_only|1|0.5|24,neural_ensemble|long_short|1|0.5|24,True,False,False,cash_gate_veto,cash_gate_veto,-0.4729598897814657,-3.3000504991138047,-2.827090609332339,0.0,0.0,0.0,44,0,0,0,0.6709715067952571,0.265985845912904,0.0,decision_score
default_2026,fresh_combined,1,2026-01-31T00:00:00,2026-02-07T00:00:00,voladj_mom_96|long_only|1|1.5|24,voladj_mom_96|long_only|1|1.5|24,False,True,True,alpha_policy,alpha_policy,-4.197525005726,-4.046040097558656,0.15148490816734395,-4.197525005726,-4.046040097558656,0.15148490816734395,26,0,0,26,0.5385754610436817,0.2613599176458127,6.5339968754695015,
default_2026,fresh_combined,2,2026-02-07T00:00:00,2026-02-14T00:00:00,mom_96|long_only|3|1.5|24,mom_96|long_only|3|1.5|24,False,False,False,cash_gate_veto,cash_gate_veto,-8.755605265106848,-8.015919022688722,0.7396862424181254,0.0,0.0,0.0,78,0,0,78,0.7218136771808215,0.2199341667246001,5.498353334573599,"decision_score,catastrophic_regime_risk"
default_2026,fresh_combined,3,2026-02-14T00:00:00,2026-02-21T00:00:00,voladj_mom_96|long_only|1|0.5|24,rev_96|long_only|3|0.5|24,True,False,False,cash_gate_veto,cash_gate_veto,-1.9726250781263888,-0.6383967117415845,1.3342283663848042,0.0,0.0,0.0,66,0,0,66,0.7218136771808215,0.2471369580103251,6.178420782089233,decision_score
default_2026,fresh_combined,4,2026-02-21T00:00:00,2026-02-28T00:00:00,voladj_mom_96|long_only|1|1.5|24,voladj_mom_96|long_only|1|0.5|24,True,False,False,cash_gate_veto,cash_gate_veto,-5.164120832268814,-2.030174117982275,3.133946714286539,0.0,0.0,0.0,24,0,0,27,0.7218136771808215,0.2377443899461059,7.672447462876637,decision_score
default_2026,fresh_combined,5,2026-02-28T00:00:00,2026-03-07T00:00:00,mom_48|short_only|1|0.5|24,voladj_rev_12|long_short|1|0.5|24,True,False,False,cash_gate_veto,cash_gate_veto,0.1360547501394249,-0.8769699625949423,-1.0130247127343672,0.0,0.0,0.0,52,0,0,26,0.4551067217342188,0.2044509853817351,2.5556369469716,decision_score
default_2026,fresh_combined,6,2026-03-07T00:00:00,2026-03-14T00:00:00,mom_48|short_only|1|0.5|24,neural_ensemble|long_short|1|0.5|24,True,False,False,cash_gate_veto,cash_gate_veto,-0.4729598897814657,-3.159613176084475,-2.686653286303009,0.0,0.0,0.0,44,0,0,22,0.6709715067952571,0.265985845912904,3.3248232169584795,decision_score
default_2026,fresh_combined,7,2026-03-14T00:00:00,2026-03-21T00:00:00,mom_96|long_only|3|1.5|24,mom_96|long_only|3|1.5|24,False,False,False,cash_gate_veto,cash_gate_veto,-7.460313314493627,-6.9259748031659125,0.5343385113277144,0.0,0.0,0.0,78,0,0,78,0.4431954452433226,0.2028146237758627,5.070365697909624,decision_score
default_2026,fresh_combined,8,2026-03-21T00:00:00,2026-03-28T00:00:00,rev_12|long_short|1|0.5|24,neural_ensemble|long_only|3|0.5|24,True,False,False,cash_gate_veto,cash_gate_veto,-0.9430750824675148,-3.59161842580783,-2.648543343340315,0.0,0.0,0.0,66,0,0,66,0.6015243470114539,0.2573441730943857,6.433599916371432,decision_score
