window_id,split,segment,start_row,end_row,bars,start_equity,end_equity,return_pct,max_drawdown_pct,active_rate,avg_turnover_per_bar,mean_gross_exposure,rebalance_count,stop_exits,take_profit_exits,filter_exits
13,gate,5,27271,27602,332,9550.74923154059,8834.114867603363,-7.503436081963077,-8.214709501402574,1.0,0.07228915662650602,1.5,8,0,0,0
14,gate,1,27603,27934,332,10000.0,10191.406575317626,1.9140657531762528,-0.8995460497880137,1.0,0.018574297607663166,0.5,12,0,0,0
14,gate,2,27935,28266,332,10191.406575317626,10130.031139659623,-0.6022273295096192,-1.2879673096078958,1.0,0.023092370076351856,0.5,14,0,0,0
14,gate,3,28267,28598,332,10130.031139659623,9898.492097613054,-2.285669598191864,-2.4563367154060045,1.0,0.02108433797775981,0.5,13,0,0,0
14,gate,4,28599,28930,332,9898.492097613054,9948.836709937043,0.5086089055536869,-0.9339274422768828,1.0,0.02008032170404871,0.5,12,0,0,0
14,gate,5,28931,29262,332,9948.836709937043,10003.2021695499,0.5464504162437045,-1.0284261168260422,1.0,0.023092369896819794,0.5,12,0,0,0
15,gate,1,29263,29625,363,10000.0,9558.536726745433,-4.414632732545664,-8.875614070896932,1.0,0.10330578512396695,1.5,13,0,0,0
15,gate,2,29626,29987,362,9558.536726745433,9717.40702295718,1.6620775831432288,-5.305941673092085,1.0,0.10773480662983426,1.5,13,0,0,0
15,gate,3,29988,30349,362,9717.40702295718,10170.627795033306,4.664009349463294,-2.7246829372315373,1.0,0.08287292817679558,1.5,10,0,0,0
15,gate,4,30350,30711,362,10170.627795033306,9551.423611308584,-6.088160890393624,-11.917206090338672,1.0,0.10773480662983426,1.5,13,0,0,0
15,gate,5,30712,31073,362,9551.423611308584,10064.406505770436,5.370748019745419,-7.412881781382175,1.0,0.08287292817679558,1.5,10,0,0,0
16,gate,1,31074,31389,316,10000.0,9495.702925105248,-5.042970748947518,-5.125124758235811,1.0,0.02689873417721519,0.5,9,0,0,0
16,gate,2,31390,31705,316,9495.702925105248,9146.062712377578,-3.682088787795512,-3.9417791353027587,1.0,0.02531645569620253,0.5,8,0,0,0
16,gate,3,31706,32020,315,9146.062712377578,8840.233912046378,-3.343830126129732,-3.4656813216838223,1.0,0.02857142857142857,0.5,9,0,0,0
16,gate,4,32021,32335,315,8840.233912046378,8875.707174551242,0.4012706321777859,-1.57602545967499,1.0,0.022222222222222223,0.5,7,0,0,0
16,gate,5,32336,32650,315,8875.707174551242,9056.648957402798,2.0386182114069618,-1.483554746829796,1.0,0.022222222222222223,0.5,7,0,0,0
17,gate,1,32651,32999,349,10000.0,10565.410432862003,5.654104328620035,-2.845518347994991,1.0,0.02148997134670487,0.5,8,0,0,0
